Decimal Day of Year in 2022 (UTC), HRRR Air Temp (*C), HRRR Precip (mm), Incoming Shortwave (W/m^2), Surface Temp (*C), HRRR 4 cm Soil Temp (*C), HRRR 10 cm Soil Temp (*C), HRRR 100 cm Soil Temp (*C), HRRR 4 cm Soil Water (m^3 m^-3), HRRR 10 cm Soil Water (m^3 m^-3), HRRR 100 cm Soil Water (m^3 m^-3)
97.2917, 5.12015, 0.00000, 0.00000, 4.78000, 8.30002, 12.2500, 10.5200, 0.213000, 0.224000, 0.243000
97.3333, 4.49484, 0.00000, 0.00000, 4.10001, 7.39999, 11.3400, 10.5300, 0.212000, 0.224000, 0.242000
97.3750, 4.00095, 0.00000, 0.00000, 3.56000, 6.70999, 10.5300, 10.5400, 0.212000, 0.224000, 0.242000
97.4167, 3.84409, 0.00000, 0.00000, 3.36002, 6.28000, 9.92001, 10.5500, 0.211000, 0.224000, 0.242000
97.4583, 3.39758, 0.00000, 0.00000, 2.86002, 5.69000, 9.27002, 10.5600, 0.211000, 0.223000, 0.242000
97.5000, 3.07776, 0.00000, 0.00000, 2.54001, 5.24002, 8.70001, 10.5700, 0.210000, 0.223000, 0.242000
97.5417, 5.07553, 0.00000, 206.900, 4.92999, 5.67999, 8.28000, 10.5800, 0.210000, 0.223000, 0.242000
97.5833, 7.19296, 0.00000, 425.800, 8.10001, 7.17999, 8.13000, 10.5900, 0.210000, 0.223000, 0.242000
97.6250, 8.28214, 0.00000, 632.100, 10.4200, 8.87000, 8.49002, 10.6100, 0.210000, 0.222000, 0.242000
97.6667, 9.19876, 0.00000, 632.000, 12.0400, 10.2200, 9.05002, 10.6200, 0.209000, 0.222000, 0.242000
97.7083, 10.0809, 0.00000, 843.000, 14.4000, 11.5100, 9.70999, 10.6300, 0.211000, 0.223000, 0.242000
97.7500, 10.7131, 0.00000, 953.000, 15.8900, 13.2000, 10.6300, 10.6400, 0.211000, 0.223000, 0.242000
97.7917, 11.0453, 0.00000, 839.000, 16.0300, 14.0500, 11.5800, 10.6500, 0.210000, 0.223000, 0.242000
97.8333, 9.59348, 0.00000, 305.000, 11.6600, 12.8900, 12.0600, 10.6600, 0.216000, 0.226000, 0.242000
97.8750, 9.45731, 0.00000, 267.000, 11.2800, 12.3900, 12.1600, 10.6700, 0.216000, 0.225000, 0.242000
97.9167, 9.21844, 0.00300000, 288.900, 10.9100, 11.7000, 12.0600, 10.6700, 0.215000, 0.225000, 0.242000
97.9583, 8.76138, 0.00000, 184.100, 9.78000, 11.0000, 11.8700, 10.6800, 0.215000, 0.225000, 0.242000
98.0000, 7.76913, 0.00300000, 40.4000, 7.82001, 9.78000, 11.4300, 10.6900, 0.215000, 0.225000, 0.242000
98.0417, 5.20175, 0.00000, 0.00000, 5.06000, 8.25000, 10.9100, 10.6900, 0.214000, 0.224000, 0.242000
98.0833, 4.13016, 0.00000, 0.00000, 3.92999, 7.06000, 10.3500, 10.7000, 0.214000, 0.224000, 0.242000
98.1250, 3.70731, 0.00000, 0.00000, 3.39999, 6.34000, 9.70001, 10.7000, 0.214000, 0.224000, 0.242000
98.1667, 3.06686, 0.00000, 0.00000, 2.76001, 5.73001, 9.14001, 10.7100, 0.213000, 0.224000, 0.242000
98.2083, 3.76978, 0.00000, 0.00000, 3.64001, 5.55002, 8.59000, 10.7100, 0.212000, 0.224000, 0.242000
98.2500, 2.65665, 0.00000, 0.00000, 2.47000, 5.20999, 8.13000, 10.7100, 0.212000, 0.223000, 0.242000
98.2917, 2.41522, 0.00500000, 0.00000, 2.42001, 4.45001, 7.59000, 10.7100, 0.211000, 0.223000, 0.242000
98.3333, 1.74863, 0.524000, 0.00000, 1.77002, 4.14999, 7.11002, 10.7100, 0.211000, 0.223000, 0.242000
98.3750, 1.49106, 0.00000, 0.00000, 1.52002, 3.79001, 6.69000, 10.7100, 0.211000, 0.223000, 0.242000
98.4167, 1.22015, 0.00000, 0.00000, 1.23001, 3.41000, 6.35001, 10.7100, 0.211000, 0.223000, 0.242000
98.4583, 0.998474, 0.00100000, 0.00000, 1.03000, 3.14999, 6.00000, 10.7100, 0.211000, 0.222000, 0.242000
98.5000, 0.764984, 0.00000, 0.00000, 0.770020, 2.85001, 5.61002, 10.7100, 0.211000, 0.222000, 0.242000
98.5417, 1.06760, 0.00000, 63.1000, 1.32001, 2.89001, 5.37000, 10.7100, 0.211000, 0.222000, 0.242000
98.5833, 1.27051, 0.00000, 117.600, 1.87000, 3.06000, 5.11002, 10.7100, 0.211000, 0.222000, 0.242000
98.6250, 1.57114, 0.00000, 228.200, 2.73001, 3.25000, 4.87000, 10.7100, 0.217000, 0.225000, 0.242000
98.6667, 1.96979, 0.00000, 289.000, 3.55002, 3.73001, 4.77002, 10.7000, 0.224000, 0.232000, 0.242000
98.7083, 2.25732, 0.00000, 314.000, 3.89999, 3.94000, 4.79001, 10.7000, 0.230000, 0.234000, 0.242000
98.7500, 2.94217, 0.00000, 337.000, 4.52002, 4.27002, 4.82001, 10.6900, 0.232000, 0.234000, 0.242000
98.7917, 3.73099, 0.00000, 526.000, 6.16000, 4.55002, 4.89001, 10.6800, 0.232000, 0.234000, 0.242000
98.8333, 3.49689, 0.00000, 229.000, 4.41000, 4.70001, 4.97000, 10.6800, 0.232000, 0.234000, 0.242000
98.8750, 3.38004, 0.00800000, 140.000, 3.80002, 4.44000, 5.03000, 10.6700, 0.231000, 0.234000, 0.242000
98.9167, 3.70673, 0.00900000, 193.200, 4.45999, 4.49002, 4.92999, 10.6700, 0.230000, 0.234000, 0.242000
98.9583, 3.41046, 0.00200000, 70.8000, 3.44000, 4.17999, 4.76001, 10.6600, 0.230000, 0.234000, 0.242000
99.0000, 2.36313, 0.00000, 68.7000, 2.17999, 3.57001, 4.67001, 10.6500, 0.230000, 0.233000, 0.242000
99.0417, 1.52261, 0.00000, 0.00000, 1.26001, 3.00000, 4.59000, 10.6400, 0.228000, 0.233000, 0.242000
99.0833, 0.840302, 0.00000, 0.00000, 0.420013, 2.53000, 4.70001, 10.6300, 0.228000, 0.233000, 0.242000
99.1250, 0.832977, 0.00000, 0.00000, 0.330017, 2.28000, 4.67001, 10.6200, 0.228000, 0.233000, 0.242000
99.1667, 0.884064, 0.00000, 0.00000, 0.260010, 2.25000, 4.61002, 10.6100, 0.228000, 0.232000, 0.242000
99.2083, 0.729218, 0.00000, 0.00000, 0.140015, 2.07001, 4.42999, 10.5900, 0.228000, 0.232000, 0.242000
99.2500, 0.660614, 0.00000, 0.00000, 0.100006, 1.92999, 4.24002, 10.5700, 0.228000, 0.232000, 0.242000
99.2917, 0.466705, 0.00000, 0.00000, -0.179993, 1.63000, 3.97000, 10.5600, 0.228000, 0.232000, 0.242000
99.3333, 0.345734, 0.00000, 0.00000, -0.339996, 1.38000, 3.74002, 10.5400, 0.228000, 0.232000, 0.242000
99.3750, 0.319733, 0.00000, 0.00000, -0.350006, 1.25000, 3.50000, 10.5200, 0.228000, 0.232000, 0.242000
99.4167, 0.126251, 0.00000, 0.00000, -0.429993, 1.19000, 3.27002, 10.5100, 0.228000, 0.231000, 0.242000
99.4583, 0.0990295, 0.00000, 0.00000, -0.449982, 1.10001, 3.03000, 10.4900, 0.228000, 0.231000, 0.242000
99.5000, -0.303497, 0.00000, 0.00000, -0.679993, 0.970001, 2.81000, 10.4700, 0.228000, 0.231000, 0.242000
99.5417, 1.58856, 0.00000, 223.600, 1.53000, 1.26001, 2.67001, 10.4600, 0.228000, 0.231000, 0.242000
99.5833, 4.60422, 0.00000, 452.300, 5.36002, 3.32001, 3.00000, 10.4400, 0.228000, 0.231000, 0.242000
99.6250, 6.75043, 0.00000, 656.600, 8.78000, 5.76001, 3.89001, 10.4200, 0.227000, 0.231000, 0.242000
99.6667, 8.53522, 0.00000, 814.500, 11.9200, 8.26001, 5.23001, 10.4100, 0.225000, 0.231000, 0.242000
99.7083, 10.0533, 0.00000, 920.000, 13.9600, 10.2200, 6.62000, 10.3900, 0.223000, 0.230000, 0.241000
99.7500, 11.5635, 0.00000, 961.000, 16.0600, 12.0400, 8.03000, 10.3800, 0.222000, 0.230000, 0.241000
99.7917, 13.0143, 0.00000, 939.000, 18.3700, 13.9700, 9.47000, 10.3700, 0.220000, 0.229000, 0.241000
99.8333, 14.0088, 0.00000, 849.000, 19.6700, 15.6100, 10.8500, 10.3500, 0.219000, 0.229000, 0.241000
99.8750, 14.6959, 0.00000, 698.000, 19.5000, 16.4700, 12.1700, 10.3400, 0.218000, 0.228000, 0.241000
99.9167, 15.0093, 0.00000, 500.400, 18.3500, 16.5400, 13.2100, 10.3200, 0.218000, 0.228000, 0.241000
99.9583, 15.0248, 0.00000, 281.800, 16.3000, 16.1100, 14.0500, 10.3100, 0.220000, 0.228000, 0.241000
100.000, 14.2466, 0.00000, 71.1000, 13.8300, 14.9100, 14.2700, 10.2900, 0.220000, 0.227000, 0.241000
100.042, 11.7198, 0.00000, 0.00000, 10.1600, 12.8200, 14.0100, 10.2800, 0.216000, 0.227000, 0.241000
100.083, 9.75980, 0.00000, 0.00000, 8.25000, 11.0100, 13.2300, 10.2700, 0.216000, 0.227000, 0.241000
100.125, 7.71936, 0.00000, 0.00000, 6.81000, 9.57001, 12.2100, 10.2600, 0.215000, 0.226000, 0.241000
100.167, 6.45364, 0.00000, 0.00000, 5.64001, 8.29001, 11.1000, 10.2400, 0.215000, 0.226000, 0.241000
100.208, 5.83795, 0.00000, 0.00000, 4.99002, 7.42999, 10.2000, 10.2300, 0.214000, 0.226000, 0.241000
100.250, 5.53098, 0.00000, 0.00000, 4.59000, 6.82001, 9.45001, 10.2200, 0.214000, 0.225000, 0.241000
100.292, 5.37289, 0.00000, 0.00000, 4.47000, 6.45001, 8.91000, 10.2100, 0.214000, 0.225000, 0.241000
100.333, 5.51529, 0.00000, 0.00000, 4.64001, 6.36002, 8.55002, 10.2000, 0.213000, 0.225000, 0.241000
100.375, 5.54709, 0.00000, 0.00000, 4.62000, 6.29001, 8.34000, 10.1900, 0.213000, 0.225000, 0.241000
100.417, 6.23709, 0.00000, 0.00000, 5.20001, 6.45001, 8.23001, 10.1900, 0.213000, 0.224000, 0.241000
100.458, 6.95795, 0.00000, 0.00000, 5.83002, 6.83002, 8.30002, 10.1800, 0.213000, 0.224000, 0.241000
100.500, 6.91290, 0.00000, 0.00000, 5.89001, 6.95001, 8.31000, 10.1700, 0.213000, 0.224000, 0.241000
100.542, 8.67377, 0.00000, 211.400, 8.20001, 7.70001, 8.39001, 10.1700, 0.213000, 0.224000, 0.241000
100.583, 11.5119, 0.00000, 426.500, 11.5300, 9.45001, 8.73001, 10.1600, 0.212000, 0.223000, 0.241000
100.625, 14.1610, 0.00000, 623.100, 15.1700, 11.7100, 9.42001, 10.1600, 0.212000, 0.223000, 0.241000
100.667, 17.1563, 0.00000, 789.000, 19.3000, 14.4700, 10.6200, 10.1500, 0.211000, 0.223000, 0.241000
100.708, 19.8955, 0.00000, 896.000, 23.2900, 17.5700, 12.2800, 10.1500, 0.210000, 0.222000, 0.241000
100.750, 21.9842, 0.00000, 941.000, 25.8700, 20.1700, 13.9900, 10.1400, 0.210000, 0.222000, 0.241000
100.792, 23.8554, 0.00000, 913.000, 27.1900, 21.9300, 15.6700, 10.1400, 0.209000, 0.221000, 0.241000
100.833, 24.3244, 0.00000, 821.000, 27.0600, 22.9500, 17.2200, 10.1300, 0.209000, 0.221000, 0.241000
100.875, 24.4503, 0.00000, 670.000, 26.3700, 23.2200, 18.4200, 10.1300, 0.209000, 0.220000, 0.241000
100.917, 24.3175, 0.00000, 475.200, 25.2400, 23.1800, 19.3800, 10.1200, 0.208000, 0.219000, 0.241000
100.958, 23.6865, 0.00000, 215.000, 23.5700, 22.8500, 20.1700, 10.1100, 0.210000, 0.220000, 0.241000
101.000, 22.2878, 0.00000, 62.6000, 21.6500, 21.8000, 20.2900, 10.1100, 0.210000, 0.220000, 0.241000
101.042, 20.8900, 0.00000, 0.00000, 20.0900, 20.9000, 20.4200, 10.1100, 0.208000, 0.218000, 0.241000
101.083, 20.4298, 0.00000, 0.00000, 19.7400, 20.6400, 20.7100, 10.1100, 0.208000, 0.218000, 0.241000
101.125, 20.9002, 0.00000, 0.00000, 20.4100, 20.6700, 20.7300, 10.1100, 0.208000, 0.218000, 0.241000
101.167, 20.0251, 0.00000, 0.00000, 19.3500, 20.5600, 20.8300, 10.1200, 0.208000, 0.218000, 0.241000
101.208, 20.6499, 0.00000, 0.00000, 20.1900, 20.6300, 20.8700, 10.1200, 0.208000, 0.218000, 0.241000
101.250, 19.2635, 0.00000, 0.00000, 18.5700, 19.9600, 20.7600, 10.1300, 0.208000, 0.218000, 0.241000
101.292, 18.0681, 0.00000, 0.00000, 17.3200, 19.0500, 20.3400, 10.1300, 0.208000, 0.217000, 0.241000
101.333, 17.8191, 0.00200000, 0.00000, 17.2000, 18.6000, 19.8500, 10.1400, 0.208000, 0.217000, 0.241000
101.375, 17.7145, 0.00000, 0.00000, 17.3700, 18.5700, 19.5400, 10.1500, 0.207000, 0.217000, 0.241000
101.417, 14.5110, 0.141000, 0.00000, 14.7400, 17.3500, 19.4200, 10.1600, 0.207000, 0.217000, 0.241000
101.458, 14.3089, 0.487000, 0.00000, 14.3100, 15.9200, 18.1000, 10.1700, 0.207000, 0.217000, 0.241000
101.500, 13.4779, 0.00000, 9.30000, 13.5600, 15.2400, 17.1400, 10.1900, 0.207000, 0.217000, 0.241000
101.542, 13.3943, 0.784000, 74.4000, 13.4100, 14.6000, 16.2800, 10.2100, 0.210000, 0.217000, 0.241000
101.583, 12.3261, 0.386000, 104.800, 13.0900, 13.9000, 15.3300, 10.2200, 0.215000, 0.217000, 0.240000
101.625, 13.1212, 0.563000, 256.200, 14.6000, 13.9100, 14.5100, 10.2400, 0.220000, 0.217000, 0.240000
101.667, 12.3436, 0.152000, 15.0000, 12.8000, 13.2600, 13.8200, 10.2600, 0.225000, 0.217000, 0.240000
101.708, 12.4836, 3.17800, 65.0000, 13.0800, 13.1300, 13.4500, 10.2700, 0.251000, 0.218000, 0.240000
101.750, 12.3231, 0.330000, 148.000, 13.6500, 13.1200, 12.9500, 10.2900, 0.264000, 0.222000, 0.240000
101.792, 12.3335, 1.94900, 70.0000, 12.9000, 12.8600, 12.8800, 10.3100, 0.278000, 0.227000, 0.240000
101.833, 12.1873, 3.44900, 51.0000, 12.5500, 12.4000, 12.5400, 10.3200, 0.304000, 0.237000, 0.240000
101.875, 13.0317, 2.48500, 233.000, 14.2600, 12.6900, 12.2300, 10.3400, 0.307000, 0.254000, 0.240000
101.917, 12.2389, 1.86600, 217.600, 13.1100, 12.1900, 11.7900, 10.3600, 0.303000, 0.268000, 0.240000
101.958, 11.7813, 3.43100, 51.1000, 12.1200, 11.8700, 11.6700, 10.3700, 0.320000, 0.283000, 0.240000
102.000, 11.8138, 1.04500, 18.9000, 12.0200, 11.9600, 11.7700, 10.3900, 0.310000, 0.295000, 0.240000
102.042, 11.8604, 0.110000, 0.00000, 11.7500, 11.9700, 12.0000, 10.4000, 0.300000, 0.296000, 0.240000
102.083, 11.8248, 0.00100000, 0.00000, 11.9800, 12.0700, 12.1900, 10.4100, 0.297000, 0.294000, 0.240000
102.125, 12.1578, 0.00000, 0.00000, 12.1400, 12.2200, 12.3400, 10.4300, 0.294000, 0.292000, 0.240000
102.167, 11.7686, 0.00000, 0.00000, 11.5900, 12.2000, 12.4800, 10.4400, 0.292000, 0.290000, 0.240000
102.208, 12.0670, 0.00000, 0.00000, 12.0300, 12.1600, 12.4500, 10.4500, 0.290000, 0.288000, 0.240000
102.250, 11.9015, 0.00000, 0.00000, 11.8400, 12.1800, 12.4700, 10.4600, 0.288000, 0.286000, 0.240000
102.292, 11.9344, 0.00000, 0.00000, 11.8900, 12.1400, 12.4600, 10.4700, 0.286000, 0.284000, 0.240000
102.333, 11.7555, 0.00000, 0.00000, 11.7800, 12.0000, 12.3000, 10.4800, 0.285000, 0.283000, 0.240000
102.375, 11.9316, 0.00200000, 0.00000, 11.8600, 11.9700, 12.2000, 10.4900, 0.283000, 0.281000, 0.240000
102.417, 12.2099, 0.00000, 0.00000, 12.1700, 12.1000, 12.2400, 10.5000, 0.282000, 0.280000, 0.240000
102.458, 12.7728, 0.00000, 0.00000, 12.6900, 12.4400, 12.3600, 10.5100, 0.281000, 0.279000, 0.240000
102.500, 13.2774, 0.00000, 6.60000, 13.1400, 12.7600, 12.5300, 10.5200, 0.279000, 0.278000, 0.240000
102.542, 14.4662, 0.00100000, 73.5000, 14.4200, 13.4600, 12.8400, 10.5300, 0.278000, 0.277000, 0.240000
102.583, 15.2029, 0.00000, 113.500, 15.2500, 13.9100, 12.8100, 10.5400, 0.277000, 0.276000, 0.240000
102.625, 15.9279, 0.00300000, 148.700, 16.2500, 14.6200, 12.9200, 10.5400, 0.276000, 0.275000, 0.240000
102.667, 16.6130, 0.00500000, 148.000, 16.8900, 15.0600, 13.2800, 10.5500, 0.275000, 0.274000, 0.240000
102.708, 18.3207, 0.00800000, 184.000, 18.5500, 16.4400, 13.9500, 10.5500, 0.273000, 0.273000, 0.240000
102.750, 19.5449, 0.0397000, 404.000, 20.2300, 17.2700, 14.6300, 10.5600, 0.272000, 0.272000, 0.240000
102.792, 21.1355, 0.00340000, 803.000, 22.5800, 18.8600, 15.8700, 10.5600, 0.267000, 0.269000, 0.240000
102.833, 22.6715, 0.00000, 706.000, 23.0900, 20.4400, 17.2000, 10.5700, 0.260000, 0.265000, 0.240000
102.875, 22.7847, 0.00000, 651.000, 22.8200, 21.0500, 18.2400, 10.5800, 0.250000, 0.259000, 0.240000
102.917, 22.0804, 0.00000, 460.500, 21.8000, 21.0900, 19.1500, 10.5800, 0.239000, 0.253000, 0.240000
102.958, 21.3353, 0.00000, 274.500, 20.8100, 20.8700, 19.7600, 10.5900, 0.230000, 0.247000, 0.240000
103.000, 20.2680, 0.00000, 60.7000, 19.5100, 20.3900, 20.2100, 10.6000, 0.220000, 0.243000, 0.240000
103.042, 19.3849, 0.00000, 0.00000, 18.5100, 19.7600, 20.4200, 10.6100, 0.223000, 0.242000, 0.240000
103.083, 19.3220, 0.00000, 0.00000, 18.4600, 19.5500, 20.4800, 10.6200, 0.223000, 0.241000, 0.240000
103.125, 19.0956, 0.00000, 0.00000, 18.1900, 19.5700, 20.6900, 10.6400, 0.223000, 0.240000, 0.240000
103.167, 18.8468, 0.00000, 0.00000, 18.3300, 19.5700, 20.7300, 10.6600, 0.223000, 0.239000, 0.240000
103.208, 18.3036, 0.00200000, 0.00000, 18.0000, 19.3900, 20.7600, 10.6700, 0.222000, 0.239000, 0.240000
103.250, 17.8672, 0.00300000, 0.00000, 17.7100, 19.2300, 20.6900, 10.6900, 0.222000, 0.238000, 0.240000
103.292, 17.6429, 0.00800000, 0.00000, 17.5400, 19.1600, 20.6100, 10.7000, 0.222000, 0.238000, 0.240000
103.333, 17.6238, 0.0190000, 0.00000, 17.5400, 18.9100, 20.4300, 10.7200, 0.222000, 0.237000, 0.240000
103.375, 17.7029, 0.00600000, 0.00000, 17.6000, 18.7600, 20.1900, 10.7400, 0.222000, 0.237000, 0.240000
103.417, 18.0130, 0.00100000, 0.00000, 17.7500, 18.8200, 20.0800, 10.7600, 0.222000, 0.236000, 0.240000
103.458, 17.8983, 0.00900000, 0.00000, 17.5900, 18.8100, 20.0300, 10.7800, 0.222000, 0.236000, 0.240000
103.500, 17.8770, 0.00000, 25.4000, 17.5900, 18.5600, 19.7400, 10.8100, 0.222000, 0.235000, 0.240000
103.542, 18.7701, 0.00000, 61.5000, 18.5700, 18.9600, 19.6800, 10.8400, 0.222000, 0.235000, 0.240000
103.583, 18.2682, 1.22200, 2.10000, 18.0600, 18.9200, 19.4700, 10.8700, 0.225000, 0.235000, 0.240000
103.625, 19.2549, 0.127000, 567.500, 20.7500, 19.6100, 19.1800, 10.8900, 0.233000, 0.236000, 0.240000
103.667, 18.8531, 3.28300, 544.000, 20.6800, 19.1000, 18.9900, 10.9200, 0.268000, 0.238000, 0.240000
103.708, 18.1182, 1.41300, 487.000, 19.0700, 17.9700, 18.3100, 10.9400, 0.276000, 0.243000, 0.240000
103.750, 17.5997, 4.34600, 17.0000, 17.5000, 17.9600, 17.9100, 10.9700, 0.311000, 0.253000, 0.240000
103.792, 15.5489, 11.4850, 5.00000, 15.6700, 16.8500, 17.4200, 10.9900, 0.368000, 0.291000, 0.239000
103.833, 10.4234, 5.39300, 200.000, 12.3900, 15.7000, 16.8800, 11.0100, 0.344000, 0.333000, 0.239000
103.875, 7.97363, 0.130000, 66.0000, 9.22000, 13.3700, 16.4300, 11.0300, 0.329000, 0.328000, 0.239000
103.917, 6.44534, 0.754000, 9.00000, 7.41000, 11.0800, 15.2500, 11.0500, 0.328000, 0.323000, 0.239000
103.958, 5.69016, 0.140000, 13.6000, 6.62000, 10.0100, 14.0400, 11.0800, 0.320000, 0.320000, 0.239000
104.000, 5.62787, 0.00000, 26.3000, 6.34000, 9.29001, 13.0700, 11.1000, 0.310000, 0.310000, 0.239000
104.042, 5.42410, 0.00000, 0.00000, 5.55002, 8.57001, 12.2400, 11.1200, 0.310000, 0.309000, 0.239000
104.083, 4.71841, 0.00000, 0.00000, 4.67999, 7.72000, 11.4800, 11.1400, 0.307000, 0.305000, 0.239000
104.125, 5.00217, 0.00000, 0.00000, 5.04001, 7.45001, 10.7800, 11.1600, 0.304000, 0.303000, 0.239000
104.167, 3.94424, 0.00000, 0.00000, 3.67999, 6.70001, 10.2100, 11.1800, 0.301000, 0.300000, 0.239000
104.208, 3.01419, 0.00000, 0.00000, 2.70999, 5.89999, 9.59000, 11.2100, 0.299000, 0.298000, 0.239000
104.250, 2.46942, 0.00000, 0.00000, 2.17999, 5.13000, 8.89001, 11.2300, 0.297000, 0.296000, 0.239000
104.292, 1.92947, 0.00000, 0.00000, 1.67001, 4.53000, 8.20999, 11.2500, 0.295000, 0.295000, 0.239000
104.333, 1.37457, 0.00000, 0.00000, 1.10001, 3.92999, 7.57001, 11.2700, 0.294000, 0.293000, 0.239000
104.375, 0.913788, 0.00000, 0.00000, 0.610016, 3.38000, 6.98001, 11.2900, 0.293000, 0.292000, 0.239000
104.417, 0.558075, 0.00000, 0.00000, 0.179993, 2.89999, 6.45999, 11.3200, 0.292000, 0.291000, 0.239000
104.458, 0.139709, 0.00000, 0.00000, -0.279999, 2.34000, 5.86002, 11.3400, 0.291000, 0.290000, 0.239000
104.500, 0.256287, 0.00000, 35.3000, -0.160004, 2.00000, 5.33002, 11.3600, 0.290000, 0.289000, 0.240000
104.542, 2.96530, 0.00000, 247.000, 2.83002, 2.83002, 5.06000, 11.3800, 0.289000, 0.288000, 0.240000
104.583, 5.89767, 0.00000, 470.500, 6.58002, 4.99002, 5.41000, 11.4000, 0.287000, 0.287000, 0.240000
104.625, 8.40634, 0.00000, 674.900, 9.67001, 7.36002, 6.28000, 11.4100, 0.284000, 0.286000, 0.240000
104.667, 10.4434, 0.00000, 831.900, 12.0200, 9.50000, 7.53000, 11.4300, 0.277000, 0.281000, 0.240000
104.708, 11.8279, 0.00000, 932.000, 13.4900, 11.1400, 8.86002, 11.4500, 0.273000, 0.279000, 0.240000
104.750, 12.6712, 0.00000, 972.000, 14.5600, 12.4000, 10.0900, 11.4600, 0.265000, 0.274000, 0.240000
104.792, 13.5000, 0.00000, 945.000, 15.2300, 13.4400, 11.3300, 11.4800, 0.259000, 0.270000, 0.240000
104.833, 14.3634, 0.00000, 857.000, 15.5200, 14.2400, 12.4100, 11.5000, 0.252000, 0.266000, 0.240000
104.875, 14.7086, 0.00000, 703.000, 15.1700, 14.5300, 13.2200, 11.5100, 0.249000, 0.264000, 0.240000
104.917, 14.3966, 0.00000, 510.900, 14.2200, 14.3600, 13.7000, 11.5200, 0.247000, 0.262000, 0.240000
104.958, 13.8827, 0.00000, 295.400, 13.5000, 14.1400, 14.1300, 11.5300, 0.244000, 0.260000, 0.240000
105.000, 12.7355, 0.00000, 83.5000, 12.0800, 13.5300, 14.1200, 11.5400, 0.233000, 0.253000, 0.240000
105.042, 10.6844, 0.00000, 0.00000, 9.52002, 12.1700, 13.9900, 11.5400, 0.234000, 0.252000, 0.240000
105.083, 9.37924, 0.00000, 0.00000, 8.19000, 10.9800, 13.5900, 11.5500, 0.235000, 0.252000, 0.240000
105.125, 8.25650, 0.00000, 0.00000, 7.17001, 9.86002, 12.7700, 11.5500, 0.236000, 0.251000, 0.240000
105.167, 7.11850, 0.00000, 0.00000, 6.23001, 8.88000, 11.8800, 11.5600, 0.238000, 0.251000, 0.240000
105.208, 6.43082, 0.00000, 0.00000, 5.51001, 8.06000, 11.0700, 11.5600, 0.239000, 0.250000, 0.240000
105.250, 6.19958, 0.00000, 0.00000, 5.17001, 7.51001, 10.4200, 11.5700, 0.240000, 0.250000, 0.240000
105.292, 6.15659, 0.00000, 0.00000, 5.02002, 7.16000, 9.89001, 11.5700, 0.241000, 0.250000, 0.240000
105.333, 6.61203, 0.00000, 0.00000, 5.28000, 6.99002, 9.47000, 11.5700, 0.242000, 0.250000, 0.240000
105.375, 6.71677, 0.00000, 0.00000, 5.44000, 6.98001, 9.13000, 11.5700, 0.242000, 0.250000, 0.240000
105.417, 6.23129, 0.00000, 0.00000, 5.13000, 6.86002, 8.95999, 11.5700, 0.243000, 0.250000, 0.240000
105.458, 6.72263, 0.00000, 0.00000, 5.62000, 6.89001, 8.87000, 11.5700, 0.243000, 0.250000, 0.240000
105.500, 6.75095, 0.00000, 31.2000, 5.77002, 6.92999, 8.76001, 11.5700, 0.243000, 0.249000, 0.240000
105.542, 9.25586, 0.00000, 126.300, 8.35001, 8.00000, 8.99002, 11.5700, 0.243000, 0.249000, 0.240000
105.583, 11.6222, 0.00000, 361.900, 11.3200, 9.61002, 9.32001, 11.5700, 0.243000, 0.249000, 0.240000
105.625, 12.1928, 0.00000, 206.100, 11.7000, 10.7200, 9.64001, 11.5700, 0.242000, 0.249000, 0.240000
105.667, 14.0598, 0.120000, 675.000, 15.3200, 11.7600, 9.95999, 11.5700, 0.241000, 0.249000, 0.240000
105.708, 13.7157, 0.0830000, 617.000, 14.7900, 12.1000, 10.3000, 11.5700, 0.240000, 0.248000, 0.240000
105.750, 13.9428, 0.0480000, 547.000, 15.2300, 13.2000, 11.0000, 11.5700, 0.239000, 0.248000, 0.240000
105.792, 13.6113, 0.215000, 829.000, 16.3900, 13.3200, 11.8800, 11.5700, 0.225000, 0.240000, 0.240000
105.833, 12.8280, 0.630000, 636.000, 15.0700, 13.3000, 12.3100, 11.5700, 0.218000, 0.235000, 0.240000
105.875, 12.8349, 0.460000, 322.000, 13.8100, 12.7200, 12.1800, 11.5700, 0.222000, 0.235000, 0.240000
105.917, 12.9066, 0.0300000, 108.200, 12.8200, 12.9200, 12.2300, 11.5700, 0.224000, 0.235000, 0.240000
105.958, 12.2984, 0.380000, 105.300, 12.2100, 12.4100, 12.0900, 11.5700, 0.230000, 0.235000, 0.240000
106.000, 11.1535, 0.160000, 78.9000, 11.0600, 11.4800, 11.8900, 11.5700, 0.230000, 0.236000, 0.240000
106.042, 9.79593, 0.450000, 0.00000, 9.62000, 10.7500, 11.6700, 11.5700, 0.234000, 0.236000, 0.241000
106.083, 10.0617, 0.0100000, 0.00000, 9.95001, 10.7300, 11.5800, 11.5700, 0.236000, 0.236000, 0.241000
106.125, 9.16156, 0.00000, 0.00000, 8.79001, 10.3000, 11.4400, 11.5700, 0.236000, 0.237000, 0.241000
106.167, 8.89151, 0.00000, 0.00000, 8.51001, 9.73001, 11.1600, 11.5700, 0.236000, 0.237000, 0.241000
106.208, 8.04398, 0.00000, 0.00000, 7.73001, 9.11002, 10.7000, 11.5700, 0.236000, 0.238000, 0.241000
