Decimal Day of Year in 2022 (UTC), HRRR Air Temp (*C), HRRR Precip (mm), Incoming Shortwave (W/m^2), Surface Temp (*C), HRRR 4 cm Soil Temp (*C), HRRR 10 cm Soil Temp (*C), HRRR 100 cm Soil Temp (*C), HRRR 4 cm Soil Water (m^3 m^-3), HRRR 10 cm Soil Water (m^3 m^-3), HRRR 100 cm Soil Water (m^3 m^-3)
53.4167, 13.9889, 0.0150000, 0.00000, 13.7700, 13.7300, 13.7200, 9.44000, 0.218000, 0.219000, 0.251000
53.4583, 13.9748, 2.90600, 0.00000, 13.8100, 13.7100, 13.6600, 9.45001, 0.243000, 0.220000, 0.251000
53.5000, 14.3547, 0.398000, 0.00000, 14.1200, 13.9000, 13.7400, 9.45999, 0.285000, 0.238000, 0.251000
53.5417, 14.3472, 1.39400, 7.60000, 14.1900, 13.8700, 13.7000, 9.47000, 0.239000, 0.221000, 0.251000
53.5833, 15.0249, 0.0690000, 19.1000, 14.8300, 14.2900, 13.7800, 9.47000, 0.236000, 0.222000, 0.251000
53.6250, 15.5615, 1.18800, 122.500, 15.4600, 14.6000, 13.9200, 9.48001, 0.246000, 0.223000, 0.251000
53.6667, 16.0691, 3.60100, 57.1000, 15.8200, 15.2200, 14.3100, 9.48001, 0.288000, 0.228000, 0.251000
53.7083, 16.5059, 8.25300, 30.1000, 16.2900, 15.4500, 14.5900, 9.49002, 0.333000, 0.267000, 0.251000
53.7500, 17.7259, 2.04500, 155.100, 17.6100, 16.7100, 14.9800, 9.49002, 0.313000, 0.298000, 0.251000
53.7917, 17.0354, 3.75500, 185.600, 17.1800, 16.1800, 14.8500, 9.50000, 0.349000, 0.336000, 0.251000
53.8333, 17.6552, 6.85100, 179.100, 17.5400, 16.2900, 14.7900, 9.51001, 0.337000, 0.334000, 0.251000
53.8750, 16.6626, 1.04900, 147.600, 16.5600, 15.8700, 14.5600, 9.52002, 0.313000, 0.308000, 0.251000
53.9167, 16.5387, 0.272000, 114.700, 16.4500, 15.6200, 14.5800, 9.53000, 0.308000, 0.305000, 0.251000
53.9583, 15.0640, 0.252000, 5.50000, 14.8500, 14.6100, 14.0700, 9.55002, 0.319000, 0.317000, 0.251000
54.0000, 14.6151, 0.0300000, 0.00000, 14.4300, 14.3100, 13.7900, 9.55002, 0.313000, 0.311000, 0.251000
54.0417, 13.8136, 0.288000, 0.00000, 13.6100, 13.5500, 13.3700, 9.56000, 0.311000, 0.307000, 0.251000
54.0833, 13.9860, 2.94000, 0.00000, 13.9000, 13.9500, 13.7100, 9.57001, 0.330000, 0.310000, 0.251000
54.1250, 13.9148, 0.266000, 0.00000, 13.8600, 13.7500, 13.5300, 9.58002, 0.305000, 0.301000, 0.251000
54.1667, 9.96768, 0.129000, 0.00000, 10.4900, 12.4500, 13.5800, 9.60001, 0.301000, 0.299000, 0.251000
54.2083, 8.87662, 0.0130000, 0.00000, 9.52002, 11.7400, 13.3100, 9.62000, 0.296000, 0.295000, 0.250000
54.2500, 6.04498, 0.00000, 0.00000, 7.03000, 10.3200, 13.2200, 9.64001, 0.294000, 0.293000, 0.250000
54.2917, 4.64780, 0.00000, 0.00000, 5.51001, 8.91000, 12.4200, 9.66000, 0.291000, 0.291000, 0.250000
54.3333, 3.91080, 0.00000, 0.00000, 4.73001, 8.03000, 11.6200, 9.67999, 0.289000, 0.289000, 0.250000
54.3750, 2.41318, 0.00200000, 0.00000, 3.35001, 6.98001, 10.8500, 9.70001, 0.288000, 0.287000, 0.250000
54.4167, 1.40030, 0.0280000, 0.00000, 2.52002, 6.25000, 10.2400, 9.73001, 0.287000, 0.287000, 0.250000
54.4583, -0.199310, 0.0260000, 0.00000, 1.01001, 4.95999, 9.27002, 9.75000, 0.286000, 0.285000, 0.250000
54.5000, -0.706848, 0.00500000, 0.00000, 0.390015, 4.17999, 8.53000, 9.77002, 0.284000, 0.284000, 0.250000
54.5417, -1.46390, 0.00000, 30.9000, -0.109985, 3.17999, 7.49002, 9.79001, 0.283000, 0.283000, 0.250000
54.5833, -1.12378, 0.00000, 103.900, 0.540009, 2.98001, 6.66000, 9.81000, 0.282000, 0.282000, 0.250000
54.6250, -0.840668, 0.00000, 183.200, 1.49002, 3.24002, 6.25000, 9.83002, 0.281000, 0.281000, 0.250000
54.6667, -0.0982971, 0.00000, 317.600, 3.05002, 3.70999, 5.89999, 9.86002, 0.279000, 0.280000, 0.250000
54.7083, 0.0847473, 0.00000, 277.600, 3.16000, 4.05002, 5.84000, 9.87000, 0.278000, 0.279000, 0.250000
54.7500, 9999.00, 0.00000, 284.100, 3.05002, 4.10001, 5.70001, 9.88000, 0.276000, 0.278000, 0.250000
54.7917, 0.419983, 0.00000, 318.000, 3.74002, 4.47000, 5.81000, 9.89999, 0.275000, 0.277000, 0.250000
54.8333, 9999.00, 0.00000, 219.200, 2.57001, 3.92001, 5.48001, 9.91000, 0.274000, 0.276000, 0.250000
54.8750, 0.0799866, 0.00000, 261.100, 2.85001, 3.56000, 5.33002, 9.92001, 0.274000, 0.275000, 0.250000
54.9167, 0.207672, 0.00000, 92.7000, 1.58002, 3.31000, 5.37000, 9.92999, 0.273000, 0.275000, 0.250000
54.9583, -0.182770, 0.00000, 21.7000, 0.369995, 2.35001, 4.86002, 9.94000, 0.273000, 0.274000, 0.250000
55.0000, -0.0538940, 0.00000, 0.00000, 0.170013, 2.00000, 4.51001, 9.95001, 0.272000, 0.273000, 0.250000
55.0417, -0.475494, 0.00000, 0.00000, -0.229980, 1.59000, 4.14001, 9.95999, 0.272000, 0.273000, 0.250000
55.0833, -0.694183, 0.00100000, 0.00000, -0.290009, 1.45999, 3.92001, 9.97000, 0.271000, 0.272000, 0.250000
55.1250, -0.576141, 0.00900000, 0.00000, -0.309998, 1.39001, 3.74002, 9.98001, 0.271000, 0.272000, 0.250000
55.1667, -0.351318, 0.0160000, 0.00000, -0.250000, 1.34000, 3.59000, 9.99002, 0.272000, 0.272000, 0.250000
55.2083, 0.350342, 0.413000, 0.00000, 0.540009, 1.55002, 3.45999, 10.0100, 0.274000, 0.272000, 0.250000
55.2500, 0.558350, 0.0560000, 0.00000, 0.709991, 1.72000, 3.44000, 10.0200, 0.272000, 0.272000, 0.250000
55.2917, 0.810425, 0.00200000, 0.00000, 1.00000, 1.97000, 3.51001, 10.0300, 0.271000, 0.272000, 0.250000
55.3333, 0.207367, 0.161000, 0.00000, 0.470001, 1.74002, 3.47000, 10.0300, 0.273000, 0.272000, 0.250000
55.3750, 0.175507, 0.832000, 0.00000, 0.480011, 1.76001, 3.49002, 10.0400, 0.281000, 0.273000, 0.250000
55.4167, -0.0218811, 0.546000, 0.00000, 0.279999, 1.62000, 3.39001, 10.0400, 0.282000, 0.276000, 0.250000
55.4583, -0.0265808, 0.0370000, 0.00000, 0.200012, 1.45001, 3.22000, 10.0400, 0.278000, 0.276000, 0.250000
55.5000, -0.149139, 0.0170000, 0.00000, 0.0200195, 1.25000, 3.05002, 10.0400, 0.281000, 0.278000, 0.250000
55.5417, 0.103943, 0.105800, 17.3000, 0.290009, 1.35001, 2.95999, 10.0400, 0.288000, 0.284000, 0.251000
55.5833, 0.376465, 0.0890000, 43.3000, 0.520020, 1.42999, 2.91000, 10.0400, 0.288000, 0.285000, 0.251000
55.6250, 0.545258, 0.0250000, 110.400, 0.929993, 1.51001, 2.85001, 10.0400, 0.288000, 0.284000, 0.251000
55.6667, 1.12955, 0.00000, 95.9000, 1.88000, 1.95001, 2.83002, 10.0400, 0.288000, 0.285000, 0.251000
55.7083, 2.75717, 0.00000, 283.600, 4.85001, 3.35001, 3.11002, 10.0400, 0.285000, 0.284000, 0.251000
55.7500, 2.78329, 0.00000, 149.700, 4.17001, 3.42001, 3.26001, 10.0400, 0.283000, 0.283000, 0.251000
55.7917, 3.72098, 0.00000, 142.400, 4.95999, 4.25000, 3.84000, 10.0300, 0.282000, 0.282000, 0.251000
55.8333, 4.65607, 0.218100, 134.100, 5.72000, 5.11002, 4.38000, 10.0200, 0.282000, 0.281000, 0.251000
55.8750, 4.75772, 1.06900, 65.9000, 5.17999, 4.73001, 4.50000, 10.0200, 0.301000, 0.291000, 0.251000
55.9167, 4.26553, 1.25700, 9.90000, 4.23001, 4.19000, 4.31000, 10.0100, 0.307000, 0.297000, 0.251000
55.9583, 4.22995, 2.09900, 2.90000, 4.19000, 4.19000, 4.32001, 10.0000, 0.311000, 0.305000, 0.251000
56.0000, 4.35828, 0.813000, 0.00000, 4.38000, 4.39999, 4.48001, 9.99002, 0.317000, 0.309000, 0.251000
56.0417, 4.29428, 0.374000, 0.00000, 4.31000, 4.39001, 4.58002, 9.98001, 0.313000, 0.311000, 0.251000
56.0833, 4.59229, 1.58700, 0.00000, 4.63000, 4.45999, 4.60001, 9.97000, 0.335000, 0.323000, 0.251000
56.1250, 5.18460, 1.41400, 0.00000, 5.09000, 4.76001, 4.75000, 9.95999, 0.328000, 0.323000, 0.251000
56.1667, 5.02353, 0.0700000, 0.00000, 5.01001, 4.85001, 4.84000, 9.95001, 0.325000, 0.323000, 0.251000
56.2083, 4.64182, 0.0720000, 0.00000, 4.67001, 4.67999, 4.79001, 9.92999, 0.318000, 0.316000, 0.251000
56.2500, 4.11954, 0.533000, 0.00000, 4.29001, 4.60001, 4.77002, 9.92001, 0.320000, 0.317000, 0.251000
56.2917, 2.74594, 0.495000, 0.00000, 3.08002, 4.17001, 4.88000, 9.91000, 0.319000, 0.315000, 0.251000
56.3333, 1.40411, 0.477000, 0.00000, 1.92999, 3.41000, 4.70001, 9.89999, 0.317000, 0.315000, 0.251000
56.3750, 1.11838, 0.00000, 0.00000, 1.39001, 2.75000, 4.33002, 9.89001, 0.312000, 0.311000, 0.251000
56.4167, 0.557343, 0.00000, 0.00000, 0.899994, 2.42999, 4.06000, 9.88000, 0.309000, 0.309000, 0.251000
56.4583, -0.294403, 0.00000, 0.00000, 0.230011, 1.91000, 3.77002, 9.86002, 0.308000, 0.307000, 0.251000
56.5000, -0.845825, 0.00000, 0.00000, -0.279999, 1.37000, 3.39001, 9.85001, 0.306000, 0.306000, 0.251000
56.5417, -1.06015, 0.00200000, 16.9000, -0.290009, 1.20999, 3.06000, 9.83002, 0.304000, 0.304000, 0.252000
56.5833, -1.18817, 0.00200000, 43.1000, -0.250000, 1.16000, 2.97000, 9.82001, 0.303000, 0.303000, 0.252000
56.6250, -0.717499, 0.00000, 121.700, 0.250000, 1.17001, 2.83002, 9.80002, 0.301000, 0.302000, 0.252000
56.6667, -0.389984, 0.00000, 198.100, 1.04001, 1.45999, 2.77002, 9.78000, 0.300000, 0.301000, 0.252000
56.7083, -0.0955811, 0.000100000, 185.500, 1.54001, 2.26001, 3.03000, 9.77002, 0.298000, 0.299000, 0.252000
56.7500, -0.152130, 0.00000, 218.000, 1.69000, 2.23001, 3.10001, 9.75000, 0.297000, 0.298000, 0.252000
56.7917, -0.184479, 0.00000, 295.100, 2.26001, 2.20999, 2.99002, 9.74002, 0.296000, 0.297000, 0.252000
56.8333, 0.0509338, 0.0140000, 209.800, 1.78000, 2.23001, 3.00000, 9.72000, 0.295000, 0.296000, 0.252000
56.8750, 0.144501, 0.00800000, 122.700, 1.37000, 2.39001, 3.10001, 9.70001, 0.293000, 0.295000, 0.252000
56.9167, -0.0810852, 0.00500000, 99.3000, 0.850006, 1.89999, 2.99002, 9.69000, 0.293000, 0.294000, 0.252000
56.9583, -0.762024, 0.00100000, 34.2000, -0.239990, 1.12000, 2.64999, 9.67001, 0.292000, 0.293000, 0.253000
57.0000, -0.875214, 0.00000, 0.00000, -0.359985, 0.990021, 2.42001, 9.64999, 0.292000, 0.293000, 0.253000
57.0417, -1.00339, 0.00000, 0.00000, -0.399994, 0.970001, 2.32001, 9.64001, 0.291000, 0.292000, 0.253000
57.0833, -1.05338, 0.00100000, 0.00000, -0.380005, 0.950012, 2.23001, 9.62000, 0.291000, 0.291000, 0.253000
57.1250, -1.01334, 0.00500000, 0.00000, -0.369995, 0.910004, 2.17999, 9.60001, 0.290000, 0.291000, 0.253000
57.1667, -1.09952, 0.00000, 0.00000, -0.440002, 0.929993, 2.16000, 9.59000, 0.289000, 0.290000, 0.253000
57.2083, -1.26801, 0.00100000, 0.00000, -0.519989, 0.880005, 2.09000, 9.57001, 0.289000, 0.290000, 0.253000
57.2500, -1.39612, 0.000100000, 0.00000, -0.609985, 0.990021, 2.07001, 9.55002, 0.288000, 0.289000, 0.254000
57.2917, -1.46396, 0.000100000, 0.00000, -0.570007, 0.950012, 2.06000, 9.54001, 0.287000, 0.289000, 0.254000
57.3333, -1.35959, 0.00000, 0.00000, -0.529999, 0.880005, 2.04001, 9.52002, 0.287000, 0.288000, 0.254000
57.3750, -1.55099, 0.00000, 0.00000, -0.639984, 0.839996, 2.01001, 9.50000, 0.286000, 0.287000, 0.254000
57.4167, -1.31009, 0.00000, 0.00000, -0.630005, 0.779999, 1.98001, 9.48001, 0.286000, 0.287000, 0.254000
57.4583, -1.37717, 0.00000, 0.00000, -0.679993, 0.700012, 1.89001, 9.45999, 0.285000, 0.286000, 0.254000
57.5000, -1.36874, 0.00000, 0.00000, -0.739990, 0.619995, 1.77002, 9.44000, 0.285000, 0.286000, 0.254000
57.5417, -1.43576, 0.00000, 41.5000, -0.600006, 0.529999, 1.62000, 9.41000, 0.284000, 0.285000, 0.255000
57.5833, -1.20688, 0.00000, 141.500, 0.0299988, 0.520020, 1.52002, 9.39001, 0.284000, 0.285000, 0.255000
57.6250, -0.933258, 0.00000, 242.600, 1.07001, 0.880005, 1.45999, 9.37000, 0.283000, 0.285000, 0.255000
57.6667, -0.691132, 0.00000, 254.600, 1.67999, 1.39001, 1.54001, 9.35001, 0.283000, 0.284000, 0.255000
57.7083, -0.0706787, 0.00000, 356.300, 3.02002, 2.09000, 1.81000, 9.33002, 0.282000, 0.283000, 0.255000
57.7500, 1.13156, 0.00000, 490.700, 5.51001, 3.67001, 2.36002, 9.30002, 0.275000, 0.278000, 0.255000
57.7917, 1.70352, 0.00000, 291.000, 5.02002, 4.67999, 3.17001, 9.28000, 0.270000, 0.274000, 0.255000
57.8333, 1.61697, 0.00000, 217.000, 3.78000, 3.64999, 3.22000, 9.26001, 0.267000, 0.271000, 0.256000
57.8750, 3.00552, 0.00000, 341.400, 5.67001, 4.92001, 3.92999, 9.24002, 0.258000, 0.266000, 0.256000
57.9167, 2.41330, 0.00000, 92.9000, 3.25000, 4.06000, 4.14999, 9.22000, 0.259000, 0.265000, 0.256000
57.9583, 2.70901, 0.00000, 51.4000, 2.69000, 3.95001, 4.50000, 9.19000, 0.248000, 0.258000, 0.256000
58.0000, 1.55533, 0.00000, 0.00000, 1.33002, 3.04001, 4.51001, 9.17001, 0.240000, 0.253000, 0.256000
58.0417, 1.79941, 0.00000, 0.00000, 1.51001, 2.91000, 4.60001, 9.14999, 0.241000, 0.253000, 0.256000
58.0833, 1.39566, 0.00000, 0.00000, 1.13000, 2.51001, 4.39001, 9.13000, 0.243000, 0.253000, 0.256000
58.1250, 0.829834, 0.00000, 0.00000, 0.230011, 2.06000, 4.10001, 9.11002, 0.244000, 0.253000, 0.256000
58.1667, 0.644653, 0.00000, 0.00000, 0.279999, 1.85001, 3.79001, 9.09000, 0.246000, 0.254000, 0.257000
58.2083, 0.655945, 0.00000, 0.00000, 0.440002, 1.87000, 3.70999, 9.07001, 0.247000, 0.254000, 0.257000
58.2500, 0.340942, 0.00000, 0.00000, 0.0200195, 1.66000, 3.52002, 9.05002, 0.248000, 0.254000, 0.257000
58.2917, 0.230255, 0.00000, 0.00000, -0.0799866, 1.36002, 3.22000, 9.04001, 0.249000, 0.254000, 0.257000
58.3333, 0.100433, 0.00000, 0.00000, -0.309998, 1.16000, 3.00000, 9.02002, 0.250000, 0.255000, 0.257000
58.3750, 0.154083, 0.00000, 0.00000, -0.0799866, 1.11002, 2.83002, 9.00000, 0.251000, 0.255000, 0.257000
58.4167, 0.548889, 0.00000, 0.00000, 0.339996, 1.17999, 2.70999, 8.99002, 0.251000, 0.255000, 0.257000
58.4583, 0.731110, 0.00000, 0.00000, 0.510010, 1.34000, 2.62000, 8.97000, 0.252000, 0.256000, 0.257000
58.5000, -0.0713196, 0.00000, 0.00000, -0.389984, 0.970001, 2.48001, 8.95999, 0.252000, 0.256000, 0.257000
58.5417, 0.432404, 0.00000, 57.3000, 0.410004, 1.05002, 2.31000, 8.94000, 0.253000, 0.256000, 0.257000
58.5833, 1.64365, 0.00000, 299.200, 2.69000, 1.67999, 2.22000, 8.92001, 0.253000, 0.257000, 0.258000
58.6250, 3.59631, 0.00000, 487.900, 6.20001, 3.69000, 2.60001, 8.91000, 0.253000, 0.257000, 0.258000
58.6667, 4.96793, 0.00000, 640.400, 8.30002, 5.64999, 3.45001, 8.89001, 0.252000, 0.257000, 0.258000
58.7083, 6.44662, 0.00000, 735.100, 10.4200, 7.47000, 4.62000, 8.88000, 0.250000, 0.257000, 0.258000
58.7500, 7.83109, 0.00000, 769.700, 12.0200, 9.04001, 5.80002, 8.87000, 0.248000, 0.256000, 0.258000
58.7917, 8.28030, 0.00000, 731.700, 11.9900, 9.84000, 6.91000, 8.86002, 0.246000, 0.256000, 0.258000
58.8333, 8.77969, 0.00000, 634.400, 11.9000, 10.3500, 7.91000, 8.85001, 0.239000, 0.252000, 0.258000
58.8750, 8.96701, 0.00000, 478.700, 11.2800, 10.5200, 8.72000, 8.84000, 0.232000, 0.248000, 0.258000
58.9167, 8.89050, 0.00000, 282.900, 10.0600, 10.2800, 9.31000, 8.83002, 0.224000, 0.242000, 0.258000
58.9583, 8.13290, 0.00000, 77.5000, 8.08002, 9.64999, 9.67001, 8.82001, 0.214000, 0.237000, 0.258000
59.0000, 5.52597, 0.00000, 0.00000, 4.84000, 7.69000, 9.42001, 8.80002, 0.208000, 0.233000, 0.258000
59.0417, 4.19937, 0.00000, 0.00000, 3.30002, 6.16000, 8.86002, 8.79001, 0.209000, 0.233000, 0.258000
59.0833, 3.17538, 0.00000, 0.00000, 2.44000, 5.36002, 8.30002, 8.79001, 0.210000, 0.233000, 0.258000
59.1250, 2.33710, 0.00000, 0.00000, 1.67001, 4.47000, 7.54001, 8.78000, 0.211000, 0.233000, 0.258000
59.1667, 1.59811, 0.00000, 0.00000, 0.920013, 3.69000, 6.78000, 8.78000, 0.212000, 0.233000, 0.258000
59.2083, 1.01126, 0.00000, 0.00000, -0.0799866, 2.89999, 6.10001, 8.77002, 0.212000, 0.233000, 0.259000
59.2500, 0.623627, 0.00000, 0.00000, -0.579987, 2.05002, 5.38000, 8.77002, 0.213000, 0.234000, 0.259000
59.2917, 0.366302, 0.00000, 0.00000, -0.790009, 1.53000, 4.61002, 8.76001, 0.213000, 0.234000, 0.259000
59.3333, 0.170807, 0.00000, 0.00000, -0.720001, 1.34000, 4.01001, 8.76001, 0.214000, 0.234000, 0.259000
59.3750, 0.110565, 0.00000, 0.00000, -0.699982, 1.19000, 3.50000, 8.75000, 0.214000, 0.234000, 0.259000
59.4167, -0.209320, 0.00000, 0.00000, -1.47000, 0.330017, 2.69000, 8.75000, 0.215000, 0.234000, 0.259000
59.4583, -1.84641, 0.00000, 0.00000, -4.00998, 1.88000, 2.89999, 8.74002, 0.217000, 0.234000, 0.259000
59.5000, -2.10080, 0.00000, 0.00000, -4.07999, 1.22000, 2.60001, 8.73001, 0.220000, 0.234000, 0.259000
59.5417, -1.33786, 0.00000, 89.8000, -1.60999, -0.440002, 1.81000, 8.73001, 0.221000, 0.234000, 0.259000
59.5833, 1.04269, 0.00000, 298.200, 2.45001, 0.809998, 1.48001, 8.72000, 0.221000, 0.234000, 0.259000
59.6250, 3.80856, 0.00000, 496.500, 6.92999, 3.41000, 1.75000, 8.72000, 0.221000, 0.234000, 0.259000
59.6667, 5.69406, 0.00000, 651.200, 10.1400, 5.94000, 2.73001, 8.70999, 0.220000, 0.235000, 0.259000
59.7083, 7.64764, 0.00000, 746.000, 12.8500, 8.52002, 4.39001, 8.70999, 0.220000, 0.235000, 0.259000
59.7500, 9.18710, 0.00000, 777.100, 14.5600, 10.5300, 6.22000, 8.70001, 0.219000, 0.235000, 0.259000
59.7917, 10.5732, 0.00000, 734.900, 16.3900, 12.3900, 7.92001, 8.70001, 0.219000, 0.235000, 0.259000
59.8333, 11.7083, 0.00000, 632.800, 17.1400, 13.8600, 9.48001, 8.69000, 0.216000, 0.232000, 0.259000
59.8750, 11.9713, 0.00000, 479.400, 16.2700, 14.2200, 10.7000, 8.67999, 0.212000, 0.230000, 0.259000
59.9167, 12.0452, 0.00000, 284.500, 14.0600, 13.6800, 11.5100, 8.67999, 0.209000, 0.229000, 0.259000
59.9583, 11.3479, 0.00000, 78.9000, 11.2100, 12.4100, 11.8200, 8.67001, 0.209000, 0.228000, 0.259000
60.0000, 8.53210, 0.00000, 0.00000, 7.45999, 10.3100, 11.6200, 8.67001, 0.206000, 0.226000, 0.259000
60.0417, 6.89902, 0.00000, 0.00000, 5.57001, 8.50000, 10.9400, 8.67001, 0.206000, 0.226000, 0.259000
60.0833, 6.37552, 0.00000, 0.00000, 4.72000, 7.39001, 10.0000, 8.67001, 0.207000, 0.227000, 0.259000
60.1250, 5.60687, 0.00000, 0.00000, 3.39999, 6.27002, 9.09000, 8.67001, 0.208000, 0.227000, 0.259000
60.1667, 5.26883, 0.00000, 0.00000, 2.39001, 5.09000, 8.07001, 8.67001, 0.208000, 0.227000, 0.259000
60.2083, 4.01398, 0.00000, 0.00000, 1.87000, 4.51001, 7.28000, 8.66000, 0.209000, 0.227000, 0.259000
60.2500, 3.17426, 0.00000, 0.00000, 1.06000, 3.53000, 6.45001, 8.66000, 0.209000, 0.227000, 0.259000
60.2917, 2.80811, 0.00000, 0.00000, 1.25000, 3.20001, 5.78000, 8.64999, 0.209000, 0.227000, 0.259000
60.3333, 2.33554, 0.00000, 0.00000, 1.08002, 2.78000, 5.25000, 8.64999, 0.210000, 0.227000, 0.259000
60.3750, 1.87003, 0.00000, 0.00000, 1.03000, 2.74002, 4.92999, 8.64001, 0.210000, 0.227000, 0.259000
60.4167, 1.68570, 0.00000, 0.00000, 0.850006, 2.57001, 4.73001, 8.64001, 0.210000, 0.227000, 0.259000
60.4583, 1.26065, 0.00000, 0.00000, 0.490021, 2.14999, 4.35001, 8.63000, 0.210000, 0.227000, 0.259000
60.5000, 1.17239, 0.00000, 0.00000, 0.420013, 2.05002, 4.10001, 8.62000, 0.210000, 0.227000, 0.259000
60.5417, 1.63846, 0.00000, 90.1000, 1.25000, 1.99002, 3.92001, 8.62000, 0.211000, 0.228000, 0.259000
60.5833, 4.32303, 0.00000, 298.000, 4.83002, 3.39999, 3.89999, 8.61002, 0.211000, 0.228000, 0.259000
60.6250, 7.31598, 0.00000, 490.800, 9.20999, 6.03000, 4.57001, 8.61002, 0.211000, 0.228000, 0.259000
60.6667, 10.1812, 0.00000, 643.300, 13.1600, 8.89999, 5.70001, 8.60001, 0.211000, 0.228000, 0.259000
60.7083, 13.1504, 0.00000, 737.700, 16.7800, 11.7400, 7.27002, 8.60001, 0.211000, 0.228000, 0.259000
60.7500, 15.3722, 0.00000, 771.100, 20.0400, 14.4900, 9.07001, 8.59000, 0.211000, 0.228000, 0.259000
60.7917, 17.3700, 0.00000, 733.300, 22.0700, 16.9600, 11.0900, 8.59000, 0.207000, 0.225000, 0.259000
60.8333, 18.4930, 0.00000, 630.200, 22.2000, 18.3500, 13.0000, 8.58002, 0.203000, 0.223000, 0.259000
60.8750, 18.9269, 0.00000, 475.700, 21.1800, 18.7100, 14.5000, 8.57001, 0.203000, 0.222000, 0.259000
60.9167, 19.1537, 0.00000, 283.400, 19.6100, 18.4800, 15.5100, 8.57001, 0.203000, 0.222000, 0.259000
60.9583, 16.9869, 0.00000, 80.3000, 16.4300, 17.2000, 15.8900, 8.57001, 0.204000, 0.222000, 0.259000
61.0000, 14.1892, 0.00000, 0.00000, 13.2400, 15.2600, 15.8000, 8.58002, 0.204000, 0.222000, 0.259000
61.0417, 12.6197, 0.00000, 0.00000, 10.9500, 13.5200, 15.3500, 8.59000, 0.205000, 0.222000, 0.259000
61.0833, 12.0736, 0.00000, 0.00000, 10.9100, 13.0800, 15.0200, 8.59000, 0.205000, 0.223000, 0.259000
61.1250, 11.6620, 0.00000, 0.00000, 10.5800, 12.4800, 14.5400, 8.60001, 0.206000, 0.223000, 0.259000
61.1667, 10.8341, 0.00000, 0.00000, 9.28000, 11.6200, 13.7300, 8.60001, 0.206000, 0.223000, 0.259000
61.2083, 9.85275, 0.00000, 0.00000, 8.02002, 10.4000, 12.7700, 8.61002, 0.207000, 0.223000, 0.259000
61.2500, 9.08710, 0.00000, 0.00000, 7.04001, 9.33002, 11.8100, 8.61002, 0.207000, 0.223000, 0.259000
61.2917, 7.68286, 0.00000, 0.00000, 6.83002, 8.59000, 10.8300, 8.62000, 0.207000, 0.223000, 0.259000
61.3333, 7.08572, 0.00000, 0.00000, 6.32001, 8.16000, 10.2400, 8.63000, 0.208000, 0.223000, 0.259000
61.3750, 6.51379, 0.00000, 0.00000, 5.16000, 7.13000, 9.45001, 8.63000, 0.208000, 0.223000, 0.259000
61.4167, 6.08127, 0.00000, 0.00000, 4.52002, 6.44000, 8.81000, 8.64001, 0.208000, 0.223000, 0.259000
61.4583, 5.87473, 0.00000, 0.00000, 3.63000, 5.64999, 8.08002, 8.64999, 0.208000, 0.223000, 0.259000
61.5000, 5.59424, 0.00000, 0.00000, 2.95001, 4.91000, 7.31000, 8.66000, 0.208000, 0.223000, 0.258000
61.5417, 5.06479, 0.00000, 95.2000, 3.88000, 4.54001, 6.67999, 8.67001, 0.208000, 0.223000, 0.258000
61.5833, 7.93210, 0.00000, 296.600, 8.47000, 6.42999, 6.55002, 8.67999, 0.208000, 0.223000, 0.258000
61.6250, 10.5347, 0.00000, 488.200, 12.7800, 9.14999, 7.19000, 8.70001, 0.208000, 0.223000, 0.258000
61.6667, 13.6809, 0.00000, 634.000, 16.8100, 12.2400, 8.53000, 8.70999, 0.208000, 0.223000, 0.258000
61.7083, 16.4810, 0.00000, 733.200, 20.8300, 15.2400, 10.3000, 8.72000, 0.208000, 0.223000, 0.258000
61.7500, 18.6445, 0.00000, 763.900, 24.3100, 18.4300, 12.4000, 8.73001, 0.202000, 0.220000, 0.258000
61.7917, 20.2224, 0.00000, 728.000, 25.8300, 20.5600, 14.3600, 8.74002, 0.201000, 0.219000, 0.258000
61.8333, 21.3361, 0.00000, 627.000, 25.9500, 21.7900, 16.1200, 8.75000, 0.201000, 0.219000, 0.258000
61.8750, 21.9179, 0.00000, 473.200, 24.9200, 22.0800, 17.4600, 8.77002, 0.201000, 0.219000, 0.258000
61.9167, 21.5539, 0.00000, 279.600, 22.6600, 21.4700, 18.3000, 8.79001, 0.201000, 0.219000, 0.258000
61.9583, 20.1205, 0.00000, 80.7000, 19.7200, 20.3400, 18.7700, 8.80002, 0.201000, 0.219000, 0.258000
62.0000, 17.3528, 0.00000, 0.00000, 16.2600, 18.1900, 18.5800, 8.82001, 0.202000, 0.219000, 0.258000
62.0417, 15.8023, 0.00000, 0.00000, 14.4100, 16.5400, 17.9600, 8.84000, 0.202000, 0.219000, 0.258000
62.0833, 15.1415, 0.00000, 0.00000, 13.9700, 15.8500, 17.6300, 8.85001, 0.202000, 0.219000, 0.258000
62.1250, 14.0946, 0.00000, 0.00000, 13.0500, 14.9900, 16.8500, 8.88000, 0.203000, 0.219000, 0.258000
62.1667, 12.9544, 0.00000, 0.00000, 11.6400, 13.7400, 16.0400, 8.89999, 0.203000, 0.219000, 0.258000
62.2083, 12.6302, 0.00000, 0.00000, 11.5600, 13.4900, 15.4600, 8.91000, 0.203000, 0.219000, 0.258000
