Decimal Day of Year in 2022 (UTC), HRRR Air Temp (*C), HRRR Precip (mm), Incoming Shortwave (W/m^2), Surface Temp (*C), HRRR 4 cm Soil Temp (*C), HRRR 10 cm Soil Temp (*C), HRRR 100 cm Soil Temp (*C), HRRR 4 cm Soil Water (m^3 m^-3), HRRR 10 cm Soil Water (m^3 m^-3), HRRR 100 cm Soil Water (m^3 m^-3)
60.4583, 1.33218, 0.00000, 0.00000, 0.779999, 2.20001, 4.03000, 8.62000, 0.220000, 0.232000, 0.259000
60.5000, 1.11636, 0.00000, 0.00000, 0.600006, 1.95999, 3.78000, 8.62000, 0.217000, 0.231000, 0.259000
60.5417, 1.56204, 0.00000, 91.9000, 1.27002, 1.74002, 3.35001, 8.61002, 0.215000, 0.229000, 0.259000
60.5833, 4.32303, 0.00000, 298.200, 4.86002, 3.13000, 3.31000, 8.61002, 0.214000, 0.229000, 0.259000
60.6250, 7.22247, 0.00000, 485.700, 9.16000, 5.67001, 3.84000, 8.61002, 0.211000, 0.228000, 0.259000
60.6667, 10.1028, 0.00000, 644.100, 13.0900, 8.54001, 5.02002, 8.60001, 0.212000, 0.228000, 0.259000
60.7083, 12.7782, 0.00000, 739.900, 16.3700, 11.3000, 6.60001, 8.60001, 0.211000, 0.228000, 0.259000
60.7500, 14.9951, 0.00000, 769.400, 19.3400, 13.8100, 8.25000, 8.59000, 0.211000, 0.228000, 0.259000
60.7917, 16.7454, 0.00000, 733.000, 21.0600, 15.8800, 9.91000, 8.59000, 0.211000, 0.228000, 0.259000
60.8333, 17.6621, 0.00000, 633.300, 21.2800, 17.0700, 11.4800, 8.58002, 0.211000, 0.227000, 0.259000
60.8750, 17.7385, 0.00000, 479.000, 20.1300, 17.3000, 12.6400, 8.57001, 0.211000, 0.227000, 0.259000
60.9167, 17.5484, 0.00000, 282.700, 18.2300, 16.7500, 13.4100, 8.57001, 0.211000, 0.227000, 0.259000
60.9583, 15.4736, 0.00000, 80.7000, 15.0400, 15.3400, 13.6000, 8.56000, 0.212000, 0.227000, 0.259000
61.0000, 12.7852, 0.00000, 0.00000, 12.0100, 13.4000, 13.4000, 8.56000, 0.212000, 0.227000, 0.259000
61.0417, 11.2807, 0.00000, 0.00000, 10.5500, 12.0100, 12.8200, 8.55002, 0.212000, 0.227000, 0.259000
61.0833, 10.2607, 0.00000, 0.00000, 9.59000, 11.0200, 12.1400, 8.55002, 0.213000, 0.227000, 0.259000
61.1250, 9.35504, 0.00000, 0.00000, 8.79001, 10.2900, 11.5200, 8.54001, 0.213000, 0.227000, 0.259000
61.1667, 8.64352, 0.00000, 0.00000, 8.10001, 9.61002, 10.9900, 8.54001, 0.213000, 0.227000, 0.259000
61.2083, 7.91635, 0.00000, 0.00000, 7.36002, 8.75000, 10.1900, 8.54001, 0.213000, 0.227000, 0.259000
61.2500, 7.39371, 0.00000, 0.00000, 6.88000, 8.27002, 9.74002, 8.56000, 0.213000, 0.227000, 0.259000
61.2917, 6.95834, 0.00000, 0.00000, 6.42999, 7.80002, 9.25000, 8.57001, 0.212000, 0.227000, 0.259000
61.3333, 6.48160, 0.00000, 0.00000, 5.92001, 7.33002, 8.88000, 8.58002, 0.212000, 0.227000, 0.259000
61.3750, 6.34451, 0.00000, 0.00000, 5.77002, 7.13000, 8.63000, 8.60001, 0.212000, 0.227000, 0.259000
61.4167, 5.39853, 0.00000, 0.00000, 4.28000, 6.20001, 8.19000, 8.61002, 0.210000, 0.225000, 0.259000
61.4583, 4.96875, 0.00000, 0.00000, 3.17999, 5.19000, 7.51001, 8.63000, 0.208000, 0.224000, 0.259000
61.5000, 4.49643, 0.00000, 0.00000, 2.50000, 4.51001, 6.92999, 8.64001, 0.208000, 0.223000, 0.258000
61.5417, 4.97409, 0.00000, 96.0000, 3.77002, 4.39999, 6.54001, 8.64999, 0.208000, 0.223000, 0.258000
61.5833, 7.84531, 0.00000, 301.200, 8.81000, 6.70001, 6.76001, 8.66000, 0.208000, 0.223000, 0.258000
61.6250, 10.4644, 0.00000, 492.700, 13.1200, 9.47000, 7.35001, 8.67001, 0.208000, 0.223000, 0.258000
61.6667, 13.7314, 0.00000, 644.200, 17.1100, 12.4400, 8.70999, 8.69000, 0.208000, 0.223000, 0.258000
61.7083, 16.8955, 0.00000, 736.400, 20.9900, 15.4800, 10.5600, 8.72000, 0.208000, 0.223000, 0.258000
61.7500, 19.0229, 0.00000, 762.600, 24.0900, 18.2400, 12.4500, 8.76001, 0.208000, 0.223000, 0.258000
61.7917, 20.9077, 0.00000, 729.000, 25.8000, 20.3200, 14.0500, 8.78000, 0.207000, 0.223000, 0.258000
61.8333, 22.0733, 0.00000, 627.100, 25.9800, 21.5300, 15.6200, 8.79001, 0.207000, 0.223000, 0.258000
61.8750, 22.0205, 0.00000, 471.000, 24.6600, 21.6800, 16.7700, 8.80002, 0.208000, 0.223000, 0.258000
61.9167, 21.6148, 0.00000, 277.400, 22.5500, 21.0500, 17.4200, 8.80002, 0.208000, 0.223000, 0.258000
61.9583, 19.6261, 0.00000, 81.1000, 19.2800, 19.6200, 17.7200, 8.82001, 0.208000, 0.223000, 0.258000
62.0000, 16.6370, 0.00000, 0.00000, 15.7400, 17.3400, 17.2800, 8.82001, 0.208000, 0.223000, 0.258000
62.0417, 14.9347, 0.00000, 0.00000, 13.9500, 15.5300, 16.4200, 8.83002, 0.208000, 0.223000, 0.258000
62.0833, 14.3150, 0.00000, 0.00000, 13.2700, 14.6200, 15.6500, 8.83002, 0.209000, 0.223000, 0.258000
62.1250, 12.9985, 0.00000, 0.00000, 12.1300, 13.5900, 14.7700, 8.83002, 0.209000, 0.223000, 0.258000
62.1667, 12.4471, 0.00000, 0.00000, 11.6400, 12.8300, 13.9400, 8.84000, 0.209000, 0.223000, 0.258000
62.2083, 13.5024, 0.00000, 0.00000, 12.9500, 13.2800, 13.6700, 8.86002, 0.209000, 0.223000, 0.258000
62.2500, 10.7618, 0.00000, 0.00000, 9.88000, 11.3000, 12.6700, 8.88000, 0.209000, 0.223000, 0.258000
62.2917, 10.4499, 0.00000, 0.00000, 9.55002, 11.0800, 12.4700, 8.89999, 0.209000, 0.223000, 0.258000
62.3333, 9.80280, 0.00000, 0.00000, 8.47000, 10.4600, 12.0800, 8.92001, 0.209000, 0.223000, 0.258000
62.3750, 9.20944, 0.00000, 0.00000, 7.39999, 9.60001, 11.6400, 8.95001, 0.206000, 0.220000, 0.258000
62.4167, 8.84464, 0.00000, 0.00000, 6.91000, 9.05002, 11.2300, 8.98001, 0.205000, 0.220000, 0.258000
62.4583, 8.12686, 0.00000, 0.00000, 6.94000, 8.77002, 10.8400, 9.00000, 0.205000, 0.220000, 0.258000
62.5000, 7.47629, 0.00000, 0.00000, 6.73001, 7.91000, 9.91000, 9.02002, 0.205000, 0.220000, 0.258000
62.5417, 7.85135, 0.00000, 95.9000, 7.66000, 8.27002, 9.80002, 9.04001, 0.205000, 0.220000, 0.257000
62.5833, 9.03641, 0.00000, 305.200, 10.0000, 9.28000, 9.74002, 9.05002, 0.205000, 0.220000, 0.257000
62.6250, 10.6431, 0.00000, 489.400, 13.2500, 11.0200, 10.0700, 9.06000, 0.205000, 0.220000, 0.257000
62.6667, 13.1220, 0.00000, 637.100, 17.2500, 13.6300, 10.8900, 9.08002, 0.204000, 0.220000, 0.257000
62.7083, 13.2993, 0.00000, 728.000, 18.7900, 15.2600, 12.1300, 9.09000, 0.204000, 0.220000, 0.257000
62.7500, 15.0540, 0.00000, 763.100, 21.3800, 17.3700, 13.2300, 9.11002, 0.204000, 0.220000, 0.257000
62.7917, 15.8294, 0.00000, 725.000, 22.0500, 18.4700, 14.3600, 9.13000, 0.204000, 0.219000, 0.257000
62.8333, 16.3761, 0.00000, 630.400, 21.7200, 19.0400, 15.3600, 9.14999, 0.204000, 0.219000, 0.257000
62.8750, 16.4986, 0.00000, 477.100, 20.4200, 19.0200, 16.1600, 9.17001, 0.204000, 0.219000, 0.257000
62.9167, 15.6209, 0.00000, 240.500, 9725.85, 9725.85, 9725.85, 9725.85, 9999.00, 9999.00, 9999.00
62.9583, 14.7351, 0.00000, 83.9000, 14.8900, 16.6700, 16.7200, 9.26001, 0.204000, 0.219000, 0.257000
63.0000, 11.6415, 0.00000, 0.00000, 11.4100, 14.1900, 15.9900, 9.28000, 0.205000, 0.219000, 0.257000
63.0417, 9.86383, 0.00000, 0.00000, 9.69000, 12.6200, 15.2100, 9.30002, 0.205000, 0.219000, 0.257000
63.0833, 8.32205, 0.00000, 0.00000, 8.17999, 11.2400, 14.2500, 9.32001, 0.205000, 0.219000, 0.257000
63.1250, 7.21432, 0.00000, 0.00000, 7.13000, 10.1200, 13.2500, 9.33002, 0.205000, 0.219000, 0.257000
63.1667, 6.48441, 0.00000, 0.00000, 6.32001, 9.33002, 12.6400, 9.35001, 0.206000, 0.219000, 0.257000
63.2083, 6.59967, 0.00000, 0.00000, 6.32001, 9.03000, 12.0300, 9.37000, 0.206000, 0.219000, 0.257000
63.2500, 5.60498, 0.00000, 0.00000, 5.37000, 8.03000, 11.0300, 9.39001, 0.206000, 0.219000, 0.257000
63.2917, 4.60336, 0.00000, 0.00000, 4.37000, 7.07001, 10.1700, 9.41000, 0.206000, 0.219000, 0.257000
63.3333, 4.31607, 0.00000, 0.00000, 4.04001, 6.61002, 9.64999, 9.44000, 0.206000, 0.219000, 0.257000
63.3750, 3.90921, 0.00000, 0.00000, 3.58002, 6.11002, 9.16000, 9.47000, 0.206000, 0.219000, 0.257000
63.4167, 3.32559, 0.00000, 0.00000, 3.01001, 5.48001, 8.55002, 9.49002, 0.205000, 0.218000, 0.257000
63.4583, 2.62628, 0.00000, 0.00000, 2.29001, 4.70001, 7.76001, 9.52002, 0.205000, 0.219000, 0.256000
63.5000, 2.38925, 0.00000, 0.00000, 2.05002, 4.35001, 7.33002, 9.54001, 0.205000, 0.219000, 0.256000
63.5417, 2.98947, 0.00000, 101.300, 2.92999, 4.14999, 6.88000, 9.55002, 0.205000, 0.219000, 0.256000
63.5833, 5.37485, 0.00000, 303.800, 6.57001, 5.62000, 6.80002, 9.57001, 0.205000, 0.219000, 0.256000
63.6250, 7.67520, 0.00000, 493.000, 10.7200, 8.00000, 7.25000, 9.59000, 0.205000, 0.219000, 0.256000
63.6667, 11.0890, 0.00000, 635.000, 15.7000, 11.2900, 8.50000, 9.61002, 0.205000, 0.219000, 0.256000
63.7083, 14.0777, 0.00000, 721.900, 19.8300, 14.3300, 9.87000, 9.62000, 0.204000, 0.218000, 0.256000
63.7500, 16.9378, 0.00000, 736.800, 22.9300, 17.1000, 11.5200, 9.64001, 0.204000, 0.218000, 0.256000
63.7917, 18.4683, 0.00000, 712.000, 24.4800, 19.1500, 13.2200, 9.64999, 0.204000, 0.218000, 0.256000
63.8333, 20.2126, 0.00000, 628.900, 25.5100, 20.9400, 15.1000, 9.67001, 0.204000, 0.218000, 0.256000
63.8750, 20.7563, 0.00000, 466.900, 24.3600, 21.2700, 16.4100, 9.69000, 0.204000, 0.218000, 0.256000
63.9167, 20.7061, 0.00000, 255.800, 22.0400, 20.6600, 17.3200, 9.70001, 0.204000, 0.218000, 0.256000
63.9583, 19.1823, 0.00000, 67.7000, 18.8500, 19.2000, 17.6000, 9.72000, 0.204000, 0.218000, 0.256000
64.0000, 16.8083, 0.00000, 0.00000, 15.9800, 17.4600, 17.5300, 9.74002, 0.204000, 0.218000, 0.256000
64.0417, 15.6926, 0.00000, 0.00000, 14.9500, 16.0500, 16.8100, 9.75000, 0.204000, 0.218000, 0.256000
64.0833, 14.7449, 0.00000, 0.00000, 14.0900, 15.0500, 15.8700, 9.77002, 0.204000, 0.218000, 0.256000
64.1250, 14.1820, 0.00000, 0.00000, 13.5500, 14.4900, 15.3200, 9.79001, 0.205000, 0.218000, 0.256000
64.1667, 14.1488, 0.00000, 0.00000, 13.4100, 14.1400, 14.8000, 9.80002, 0.205000, 0.218000, 0.256000
64.2083, 13.8871, 0.00000, 0.00000, 13.1600, 13.8500, 14.5400, 9.82001, 0.205000, 0.218000, 0.256000
64.2500, 13.7067, 0.00000, 0.00000, 12.9400, 13.6000, 14.1800, 9.84000, 0.205000, 0.218000, 0.256000
64.2917, 13.2628, 0.00000, 0.00000, 12.5200, 13.1900, 13.7800, 9.85001, 0.205000, 0.218000, 0.256000
64.3333, 13.4386, 0.00000, 0.00000, 12.6600, 12.9700, 13.4300, 9.87000, 0.205000, 0.218000, 0.255000
64.3750, 13.5798, 0.00000, 0.00000, 12.8300, 13.0200, 13.2500, 9.89001, 0.205000, 0.218000, 0.255000
64.4167, 13.6238, 0.00000, 0.00000, 12.9800, 13.0400, 13.1900, 9.89999, 0.205000, 0.218000, 0.255000
64.4583, 12.7813, 0.00000, 0.00000, 11.8600, 12.6500, 12.9700, 9.91000, 0.205000, 0.218000, 0.255000
64.5000, 13.2805, 0.00000, 0.00000, 12.5400, 12.8500, 13.1100, 9.92999, 0.205000, 0.218000, 0.255000
64.5417, 13.2940, 0.00000, 101.600, 12.8100, 12.7800, 13.1100, 9.95001, 0.205000, 0.218000, 0.255000
64.5833, 14.8554, 0.00000, 205.900, 14.8600, 13.5600, 13.1000, 9.97000, 0.205000, 0.218000, 0.255000
64.6250, 16.9681, 0.00000, 490.900, 18.7700, 15.5600, 13.4800, 9.98001, 0.205000, 0.218000, 0.255000
64.6667, 18.7445, 0.00000, 645.400, 21.8400, 17.6000, 14.0300, 9.97000, 0.205000, 0.218000, 0.255000
64.7083, 20.1291, 0.00000, 743.900, 24.2000, 19.8200, 15.3800, 10.0000, 0.205000, 0.217000, 0.255000
64.7500, 20.7832, 0.00000, 771.800, 25.2800, 21.3200, 16.6700, 10.0300, 0.205000, 0.217000, 0.255000
64.7917, 21.6183, 0.00000, 729.000, 25.9200, 22.5000, 18.0000, 10.0600, 0.204000, 0.217000, 0.255000
64.8333, 21.8983, 0.00000, 619.000, 25.5100, 22.8800, 18.9200, 10.0800, 0.204000, 0.217000, 0.255000
64.8750, 22.0914, 0.00000, 458.100, 24.4200, 22.7200, 19.5900, 10.1000, 0.204000, 0.217000, 0.255000
64.9167, 21.9167, 0.00000, 210.700, 22.4700, 22.0100, 19.9000, 10.1200, 0.204000, 0.216000, 0.255000
64.9583, 20.6231, 0.00000, 85.7000, 20.4000, 20.9200, 20.0000, 10.1400, 0.204000, 0.216000, 0.255000
65.0000, 19.3497, 0.00000, 0.00000, 18.7100, 19.6600, 19.7300, 10.1600, 0.205000, 0.216000, 0.255000
65.0417, 18.7542, 0.00000, 0.00000, 18.1300, 19.0300, 19.4800, 10.1800, 0.205000, 0.216000, 0.255000
65.0833, 18.6002, 0.00000, 0.00000, 17.9500, 18.6100, 19.0700, 10.2000, 0.205000, 0.216000, 0.255000
65.1250, 18.3573, 0.00000, 0.00000, 17.7800, 18.3300, 18.7600, 10.2200, 0.205000, 0.216000, 0.255000
65.1667, 19.3794, 0.00000, 0.00000, 18.9800, 18.7800, 18.6800, 10.2500, 0.205000, 0.216000, 0.255000
65.2083, 19.2797, 0.0110000, 0.00000, 18.9100, 18.7800, 18.5600, 10.2800, 0.206000, 0.216000, 0.254000
65.2500, 19.2262, 0.0150000, 0.00000, 18.7900, 18.6700, 18.4800, 10.3100, 0.206000, 0.216000, 0.254000
65.2917, 18.7252, 0.0770000, 0.00000, 18.2200, 18.4100, 18.2600, 10.3400, 0.206000, 0.216000, 0.254000
65.3333, 18.8511, 0.00000, 0.00000, 18.4500, 18.4800, 18.2600, 10.3700, 0.203000, 0.214000, 0.254000
65.3750, 18.5108, 0.00500000, 0.00000, 18.1700, 18.2000, 18.1600, 10.3900, 0.199000, 0.212000, 0.254000
65.4167, 18.0619, 0.00000, 0.00000, 17.7100, 17.8200, 17.8900, 10.4100, 0.199000, 0.212000, 0.254000
65.4583, 18.1603, 0.0620000, 0.00000, 17.8600, 18.0900, 18.0900, 10.4400, 0.200000, 0.212000, 0.254000
65.5000, 17.8676, 0.137000, 0.00000, 17.6000, 17.8300, 17.8500, 10.4600, 0.200000, 0.212000, 0.254000
65.5417, 16.8155, 0.959000, 7.50000, 16.6600, 17.0800, 17.4800, 10.4900, 0.200000, 0.212000, 0.254000
65.5833, 16.8448, 2.39100, 8.70000, 16.8000, 16.8800, 17.0900, 10.5100, 0.301000, 0.233000, 0.254000
65.6250, 17.4132, 1.92800, 25.0000, 17.3000, 17.2800, 17.1700, 10.5400, 0.205000, 0.215000, 0.254000
65.6667, 17.5158, 4.16800, 20.7000, 17.3900, 17.2300, 17.1200, 10.5700, 0.320000, 0.250000, 0.254000
65.7083, 17.5811, 0.534000, 46.8000, 17.5400, 17.3000, 17.1300, 10.6000, 0.280000, 0.240000, 0.254000
65.7500, 17.8286, 11.7360, 22.3000, 17.8500, 17.8600, 17.7800, 10.6200, 0.343000, 0.229000, 0.254000
65.7917, 19.5173, 0.00300000, 119.000, 19.2900, 18.6400, 18.2400, 10.6500, 0.204000, 0.215000, 0.254000
65.8333, 20.0207, 0.0140000, 20.0000, 19.7700, 20.1900, 19.1300, 10.6800, 0.204000, 0.215000, 0.254000
65.8750, 16.6695, 0.555000, 13.3000, 17.3100, 18.6000, 19.1600, 10.7300, 0.203000, 0.215000, 0.254000
65.9167, 16.4128, 7.24200, 14.3000, 16.6500, 17.8900, 19.1600, 10.7900, 0.316000, 0.247000, 0.254000
65.9583, 16.0892, 5.43000, 45.4000, 16.4700, 17.6100, 18.8200, 10.8400, 0.316000, 0.270000, 0.254000
66.0000, 16.4717, 0.782000, 0.00000, 16.4500, 17.5600, 18.5800, 10.8800, 0.313000, 0.309000, 0.254000
66.0417, 15.5733, 5.23000, 0.00000, 15.7800, 17.0700, 18.6200, 10.9200, 0.347000, 0.325000, 0.253000
66.0833, 16.7143, 0.00200000, 0.00000, 16.6100, 17.5100, 18.4800, 10.9600, 0.279000, 0.271000, 0.253000
66.1250, 16.5738, 0.00000, 0.00000, 15.8400, 16.8300, 17.8000, 11.0000, 0.241000, 0.234000, 0.253000
66.1667, 16.8156, 0.00000, 0.00000, 16.1200, 16.8600, 17.8300, 11.0400, 0.284000, 0.279000, 0.253000
66.2083, 16.7929, 0.00000, 0.00000, 15.9100, 16.5200, 17.3900, 11.0800, 0.315000, 0.314000, 0.253000
66.2500, 17.4140, 0.00000, 0.00000, 16.3300, 16.7900, 17.3900, 11.1200, 0.318000, 0.317000, 0.253000
66.2917, 17.6872, 0.00100000, 0.00000, 16.7300, 16.9600, 17.5300, 11.1500, 0.337000, 0.338000, 0.253000
66.3333, 17.5064, 0.00100000, 0.00000, 16.7200, 17.0400, 17.5700, 11.1900, 0.300000, 0.299000, 0.253000
66.3750, 17.2191, 0.00000, 0.00000, 16.5000, 16.6400, 17.0500, 11.1900, 0.326000, 0.326000, 0.254000
66.4167, 17.0654, 0.00000, 0.00000, 16.4400, 16.7800, 17.2700, 11.2200, 0.314000, 0.314000, 0.253000
66.4583, 17.3728, 0.00100000, 0.00000, 16.9600, 16.9500, 17.2600, 11.2900, 0.290000, 0.289000, 0.253000
66.5000, 17.7457, 0.0210000, 0.00000, 17.1900, 17.3100, 17.4700, 11.3300, 0.271000, 0.271000, 0.253000
66.5417, 16.4674, 16.3920, 29.4000, 16.4000, 17.1900, 17.6700, 11.3600, 0.338000, 0.292000, 0.253000
66.5833, 16.6086, 0.137000, 128.800, 16.7200, 16.8400, 17.4300, 11.3900, 0.299000, 0.284000, 0.253000
66.6250, 15.1699, 0.0100000, 262.900, 16.5300, 16.8500, 17.2800, 11.4300, 0.332000, 0.330000, 0.253000
66.6667, 12.0424, 0.0630000, 89.8000, 13.3800, 16.0500, 17.0500, 11.4600, 0.292000, 0.290000, 0.253000
66.7083, 8.22485, 0.312000, 35.0000, 9.36002, 13.0600, 16.0600, 11.4900, 0.319000, 0.317000, 0.253000
66.7500, 7.15012, 0.0900000, 179.900, 9.03000, 12.1600, 15.6300, 11.5300, 0.314000, 0.313000, 0.253000
66.7917, 6.82840, 0.806000, 55.0000, 7.84000, 11.4200, 14.8800, 11.5700, 0.325000, 0.323000, 0.253000
66.8333, 6.36935, 0.158000, 177.000, 7.79001, 10.5400, 13.9600, 11.6100, 0.318000, 0.317000, 0.253000
66.8750, 5.43881, 0.00000, 63.5000, 6.20001, 9.16000, 12.7700, 11.6400, 0.311000, 0.310000, 0.253000
66.9167, 4.54153, 0.00100000, 38.0000, 5.35001, 8.48001, 12.0800, 11.6800, 0.299000, 0.299000, 0.253000
66.9583, 3.50967, 0.00200000, 11.6000, 4.22000, 7.45001, 11.2700, 11.7100, 0.300000, 0.300000, 0.253000
67.0000, 3.61172, 0.00300000, 0.00000, 3.88000, 6.88000, 10.7200, 11.7400, 0.295000, 0.295000, 0.253000
67.0417, 3.45615, 0.00400000, 0.00000, 3.78000, 6.54001, 10.2100, 11.7800, 0.294000, 0.294000, 0.253000
67.0833, 3.21786, 0.0340000, 0.00000, 3.39999, 6.11002, 9.70001, 11.8100, 0.292000, 0.292000, 0.253000
67.1250, 2.81552, 0.00000, 0.00000, 2.97000, 5.67001, 9.17999, 11.8400, 0.290000, 0.290000, 0.253000
67.1667, 2.60977, 0.00000, 0.00000, 2.74002, 5.20001, 8.76001, 11.8700, 0.310000, 0.310000, 0.253000
67.2083, 2.65976, 0.00300000, 0.00000, 2.97000, 5.24002, 8.53000, 11.9100, 0.292000, 0.293000, 0.253000
67.2500, 2.48807, 0.00100000, 0.00000, 2.80002, 5.05002, 8.23001, 11.9200, 0.295000, 0.296000, 0.253000
67.2917, 2.18320, 0.260000, 0.00000, 2.73001, 4.89001, 7.89001, 11.9500, 0.292000, 0.291000, 0.253000
67.3333, 2.01367, 0.0740000, 0.00000, 2.49002, 4.52002, 7.45001, 11.9700, 0.290000, 0.290000, 0.253000
67.3750, 1.81073, 0.00000, 0.00000, 2.02002, 4.14999, 7.13000, 11.9900, 0.287000, 0.288000, 0.253000
67.4167, 1.74002, 0.00200000, 0.00000, 2.07001, 4.14999, 7.03000, 12.0300, 0.287000, 0.287000, 0.253000
67.4583, 1.66409, 0.00000, 0.00000, 1.70999, 3.82001, 6.74002, 12.0400, 0.286000, 0.286000, 0.253000
67.5000, 1.35611, 0.00000, 0.00000, 1.67001, 3.63000, 6.42999, 12.0600, 0.286000, 0.286000, 0.253000
67.5417, 1.71964, 0.00000, 33.5000, 2.17999, 3.75000, 6.35001, 12.0800, 0.283000, 0.284000, 0.253000
67.5833, 1.98840, 0.00000, 150.300, 3.17999, 4.06000, 6.28000, 12.1000, 0.281000, 0.282000, 0.253000
67.6250, 1.60629, 0.00700000, 115.800, 3.14001, 4.14001, 6.11002, 12.1200, 0.280000, 0.281000, 0.253000
67.6667, 1.88345, 0.00000, 210.800, 4.03000, 4.45999, 6.05002, 12.1400, 0.278000, 0.280000, 0.253000
67.7083, 2.80875, 0.00000, 229.100, 5.23001, 5.63000, 6.54001, 12.1600, 0.277000, 0.279000, 0.253000
67.7500, 3.61746, 0.00000, 342.200, 9725.85, 9725.85, 9725.85, 9725.85, 9999.00, 9999.00, 9999.00
67.7917, 3.94144, 0.00000, 400.000, 7.37000, 6.63000, 7.02002, 12.2000, 0.275000, 0.277000, 0.253000
67.8333, 4.34277, 0.00000, 285.000, 6.86002, 7.23001, 7.50000, 12.2200, 0.273000, 0.276000, 0.253000
67.8750, 4.65878, 0.00000, 296.400, 6.91000, 7.25000, 7.99002, 12.2300, 0.272000, 0.275000, 0.253000
67.9167, 4.98856, 0.00000, 164.800, 6.39999, 7.27002, 8.19000, 12.2400, 0.271000, 0.274000, 0.253000
67.9583, 5.01917, 0.00000, 51.9000, 5.29001, 6.69000, 8.09000, 12.2500, 0.271000, 0.274000, 0.253000
68.0000, 4.66479, 0.00000, 0.00000, 4.64999, 6.37000, 8.36002, 12.2600, 0.270000, 0.272000, 0.253000
68.0417, 4.88388, 0.00000, 0.00000, 4.91000, 6.14999, 7.99002, 12.2700, 0.271000, 0.273000, 0.253000
68.0833, 4.78815, 0.00000, 0.00000, 4.82001, 6.06000, 7.89001, 12.2800, 0.271000, 0.272000, 0.253000
68.1250, 4.65778, 0.147000, 0.00000, 4.70999, 6.07001, 7.85001, 12.2800, 0.271000, 0.271000, 0.253000
68.1667, 4.44235, 0.500000, 0.00000, 4.45001, 5.86002, 7.62000, 12.2900, 0.276000, 0.272000, 0.253000
68.2083, 4.20804, 0.481000, 0.00000, 4.35001, 5.60001, 7.42001, 12.3000, 0.279000, 0.273000, 0.253000
68.2500, 4.35385, 0.0610000, 0.00000, 4.42999, 5.56000, 7.28000, 12.3000, 0.270000, 0.271000, 0.253000
68.2917, 3.64551, 1.93000, 0.00000, 3.99002, 5.32001, 7.05002, 12.3000, 0.290000, 0.274000, 0.253000
68.3333, 4.08798, 1.57900, 0.00000, 4.48001, 5.58002, 7.09000, 12.3000, 0.300000, 0.283000, 0.253000
68.3750, 3.18472, 0.667000, 0.00000, 3.76001, 5.07001, 6.88000, 12.3000, 0.291000, 0.281000, 0.253000
68.4167, 2.49570, 0.459000, 0.00000, 3.13000, 4.67001, 6.66000, 12.3000, 0.292000, 0.284000, 0.253000
68.4583, 2.06503, 0.678000, 0.00000, 2.75000, 4.38000, 6.49002, 12.3000, 0.296000, 0.289000, 0.253000
68.5000, 2.39203, 0.331000, 0.00000, 2.87000, 4.31000, 6.32001, 12.3000, 0.292000, 0.287000, 0.253000
68.5417, 2.90121, 0.103000, 33.7000, 3.39999, 4.48001, 6.32001, 12.2900, 0.295000, 0.293000, 0.253000
68.5833, 2.99347, 0.00300000, 80.7000, 3.92999, 4.64999, 6.12000, 12.2900, 0.283000, 0.281000, 0.253000
68.6250, 4.15024, 0.00000, 447.900, 6.95999, 5.67001, 6.08002, 12.2800, 0.274000, 0.274000, 0.253000
68.6667, 5.27954, 0.00000, 509.100, 8.63000, 7.00000, 6.55002, 12.2800, 0.272000, 0.273000, 0.253000
68.7083, 5.18668, 0.00000, 409.500, 8.17999, 7.60001, 6.98001, 12.2800, 0.269000, 0.272000, 0.253000
68.7500, 6.13632, 0.00000, 465.000, 9.36002, 8.23001, 7.48001, 12.2700, 0.271000, 0.274000, 0.253000
68.7917, 7.06973, 0.00000, 650.000, 11.1100, 9.54001, 8.13000, 12.2700, 0.272000, 0.276000, 0.254000
68.8333, 7.17999, 0.00000, 595.000, 10.7400, 9.58002, 8.50000, 12.2600, 0.270000, 0.275000, 0.254000
68.8750, 8.04639, 0.00000, 477.200, 10.5800, 9.99002, 8.92999, 12.2600, 0.266000, 0.271000, 0.254000
68.9167, 8.56543, 0.00000, 313.300, 9.49002, 10.0300, 9.86002, 12.2500, 0.266000, 0.272000, 0.254000
68.9583, 7.38974, 0.00000, 95.3000, 7.29001, 8.53000, 9.45999, 12.2400, 0.261000, 0.266000, 0.254000
69.0000, 6.56985, 0.00000, 0.00000, 6.19000, 8.11002, 9.60001, 12.2300, 0.256000, 0.262000, 0.254000
69.0417, 5.08878, 0.00000, 0.00000, 4.24002, 6.38000, 8.41000, 12.2200, 0.266000, 0.268000, 0.254000
69.0833, 4.56924, 0.00000, 0.00000, 3.92999, 6.05002, 8.30002, 12.2100, 0.265000, 0.267000, 0.254000
69.1250, 3.93936, 0.00000, 0.00000, 3.39001, 5.56000, 7.98001, 12.2100, 0.265000, 0.266000, 0.254000
69.1667, 3.21432, 0.00000, 0.00000, 2.45001, 4.42999, 6.88000, 12.2000, 0.267000, 0.267000, 0.254000
69.2083, 3.00308, 0.00000, 0.00000, 2.47000, 4.31000, 6.64001, 12.2000, 0.265000, 0.265000, 0.254000
69.2500, 2.30389, 0.00000, 0.00000, 1.56000, 3.47000, 5.84000, 12.1800, 0.268000, 0.268000, 0.254000
